tDays,adjusted days,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
220.0671644,56.06716435,55091,6130,8.987112561,423,64639,65433,64935,338,597,353,1149,2159,1181,313,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.071331,56.07133102,56267,6130,9.178955954,423,64639,65436,64935,364,565,333,1105,2125,1289,316,25,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0754977,56.07549769,52393,6126,8.552562847,423,64639,65436,64935,363,663,383,1117,2112,1194,268,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0796644,56.07966435,53842,6124,8.791966035,423,64639,65433,64937,367,668,363,1136,2080,1204,273,21,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.083831,56.08383102,53856,6118,8.802876757,423,64639,65436,64935,353,600,392,1122,2164,1171,281,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0879977,56.08799769,54649,6117,8.933954553,423,64639,65438,64936,328,629,406,1142,2090,1193,289,30,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0921644,56.09216435,55183,6125,9.009469388,423,64639,65433,64935,343,565,355,1135,2179,1210,307,25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.096331,56.09633102,54897,6125,8.96277551,423,64636,65433,64935,368,605,352,1177,2088,1181,319,26,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1004977,56.10049769,54160,6126,8.84100555,424,64639,65433,64935,388,578,395,1148,2045,1232,311,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1046644,56.10466435,55590,6124,9.077400392,423,64639,65433,64934,355,602,344,1145,2051,1248,349,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.108831,56.10883102,53562,6122,8.749101601,423,64638,65432,64935,380,624,317,1172,2124,1174,300,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1129977,56.11299769,55768,6120,9.112418301,422,64639,65438,64932,347,646,355,1127,2078,1208,316,28,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1171644,56.11716435,52919,6129,8.634198075,423,64639,65435,64934,392,645,365,1168,2109,1129,291,23,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.121331,56.12133102,54439,6129,8.88219938,423,64644,65432,64937,384,633,387,1094,2080,1211,305,27,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1254977,56.12549769,55200,6125,9.012244898,423,64639,65435,64934,353,584,350,1145,2163,1204,285,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1296644,56.12966435,54414,6127,8.881018443,423,64638,65436,64935,373,606,378,1141,2065,1226,312,21,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.133831,56.13383102,55298,6128,9.023825065,423,64638,65435,64932,378,596,357,1141,2116,1187,312,29,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1379977,56.13799769,55090,6128,8.989882507,422,64639,65432,64937,378,624,333,1130,2094,1195,343,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1421644,56.14216435,53409,6127,8.71699037,423,64640,65436,64931,355,667,423,1102,2070,1195,279,31,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.146331,56.14633102,55171,6125,9.007510204,423,64639,65432,64937,371,633,371,1139,2073,1163,337,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1504977,56.15049769,54456,6119,8.899493381,423,64639,65432,64936,357,674,339,1124,2040,1246,304,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1546644,56.15466435,55015,6119,8.990848178,423,64639,65435,64934,388,625,371,1114,2107,1155,311,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.158831,56.15883102,55504,6112,9.081151832,423,64638,65433,64936,343,604,378,1098,2131,1186,335,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1629977,56.16299769,52480,6114,8.583578672,423,64638,65437,64935,374,632,372,1144,2180,1100,283,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1671644,56.16716435,53260,6117,8.706882459,421,64644,65436,64935,388,634,375,1201,2086,1095,298,30,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.171331,56.17133102,51439,6125,8.398204082,423,64639,65432,64939,355,647,360,1184,2181,1119,254,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1754977,56.17549769,52586,6126,8.584067907,422,64638,65435,64934,334,632,357,1266,2132,1102,271,22,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1796644,56.17966435,51265,6124,8.371162639,424,64639,65436,64935,346,643,391,1194,2171,1105,251,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.183831,56.18383102,51416,6127,8.39170883,423,64643,65432,64935,365,606,383,1223,2146,1115,269,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1879977,56.18799769,53509,6131,8.727613766,422,64647,65432,64935,384,603,395,1177,2150,1106,267,38,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1921644,56.19216435,53276,6130,8.691027732,423,64638,65432,64935,344,634,383,1201,2110,1143,280,28,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.196331,56.19633102,53844,6127,8.787987596,422,64639,65433,64936,330,582,393,1171,2198,1148,266,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2004977,56.20049769,52899,6125,8.636571429,423,64639,65436,64935,333,637,407,1152,2147,1148,267,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2046644,56.20466435,52640,6121,8.599901977,423,64639,65438,64932,336,616,386,1221,2138,1115,283,19,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.208831,56.20883102,52748,6128,8.60770235,423,64639,65436,64937,383,648,392,1151,2155,1066,294,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2129977,56.21299769,53614,6128,8.749020888,424,64636,65436,64936,342,610,428,1081,2160,1187,295,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2171644,56.21716435,54462,6128,8.887402089,423,64639,65438,64935,337,598,404,1116,2148,1219,274,19,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.221331,56.22133102,55045,6122,8.991342698,422,64638,65435,64932,340,601,412,1105,2100,1195,333,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2254977,56.22549769,53248,6125,8.69355102,423,64639,65436,64935,340,622,413,1122,2148,1203,240,30,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2296644,56.22966435,54058,6123,8.828678752,423,64643,65433,64940,345,616,421,1128,2151,1142,286,20,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.233831,56.23383102,54587,6125,8.912163265,423,64639,65436,64934,314,607,382,1148,2132,1225,282,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2379977,56.23799769,54072,6123,8.830965213,423,64640,65435,64937,313,618,429,1147,2145,1158,271,29,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2421644,56.24216435,54743,6113,8.955177491,423,64638,65436,64929,338,595,432,1065,2154,1207,282,30,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.246331,56.24633102,55466,6117,9.067516757,423,64639,65433,64935,306,580,431,1080,2185,1202,296,25,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2504977,56.25049769,55948,6120,9.141830065,423,64639,65436,64932,340,586,409,1122,2129,1190,297,32,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2546644,56.25466435,53665,6128,8.757343342,423,64639,65433,64935,296,587,443,1094,2171,1247,266,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.258831,56.25883102,54053,6128,8.820659269,423,64652,65431,64935,290,617,438,1062,2161,1253,281,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2629977,56.26299769,54601,6127,8.911539089,423,64641,65432,64939,312,593,432,1006,2156,1338,261,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2671644,56.26716435,54852,6126,8.953966699,423,64639,65438,64940,333,556,442,1023,2181,1266,295,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.271331,56.27133102,55718,6130,9.089396411,423,64639,65435,64935,271,566,464,982,2161,1373,285,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2754977,56.27549769,55218,6124,9.016655781,423,64633,65436,64935,273,574,462,1036,2127,1327,304,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2796644,56.27966435,56266,6120,9.19379085,423,64640,65432,64935,310,572,443,928,2147,1394,305,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.283831,56.28383102,55459,6131,9.045669548,423,64639,65432,64936,296,559,506,996,2108,1335,309,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2879977,56.28799769,55699,6124,9.095199216,423,64639,65433,64928,262,591,418,1010,2153,1373,295,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.2921644,56.29216435,54242,6127,8.852945977,422,64639,65433,64934,251,604,457,1005,2186,1343,264,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.296331,56.29633102,54381,6127,8.875632447,423,64639,65433,64935,313,613,444,978,2171,1289,299,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3004977,56.30049769,54752,6124,8.940561724,423,64638,65439,64934,315,566,433,1022,2104,1385,282,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3046644,56.30466435,56401,6120,9.215849673,423,64636,65436,64936,286,551,469,986,2123,1362,321,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.308831,56.30883102,56482,6121,9.227577193,423,64636,65432,64931,278,536,465,1010,2128,1364,307,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3129977,56.31299769,56246,6113,9.201046949,423,64639,65435,64935,300,568,447,958,2127,1399,289,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3171644,56.31716435,55498,6117,9.072748079,423,64643,65432,64934,289,564,471,996,2129,1359,283,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.321331,56.32133102,58459,6115,9.559934587,423,64639,65436,64936,293,507,450,959,2146,1393,328,29,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3254977,56.32549769,56565,6124,9.236610059,423,64639,65432,64935,274,533,448,982,2255,1295,309,20,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3296644,56.32966435,57666,6120,9.42254902,423,64643,65432,64932,278,560,467,931,2114,1435,305,22,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.333831,56.33383102,57970,6121,9.470674726,423,64639,65436,64932,301,530,472,920,2148,1385,333,22,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3379977,56.33799769,57413,6116,9.38734467,423,64639,65436,64935,292,601,466,896,2141,1382,302,23,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3421644,56.34216435,56364,6121,9.208299298,423,64636,65436,64936,270,588,464,984,2158,1335,284,28,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.346331,56.34633102,56669,6122,9.256615485,423,64636,65435,64936,283,533,428,1006,2161,1373,311,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3504977,56.35049769,58107,6121,9.49305669,423,64643,65433,64934,266,553,417,950,2093,1505,312,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3546644,56.35466435,57264,6119,9.358391894,423,64641,65433,64935,310,568,448,1004,2067,1375,310,28,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.358831,56.35883102,57100,6121,9.328541088,423,64639,65436,64932,274,570,415,1013,2142,1369,300,33,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3629977,56.36299769,58630,6119,9.581630985,423,64639,65439,64935,294,530,442,938,2155,1376,340,38,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3671644,56.36716435,54288,6130,8.856117455,422,64643,65433,64937,323,580,472,1011,2136,1299,287,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.371331,56.37133102,55676,6127,9.086992003,423,64639,65436,64937,292,598,495,958,2144,1311,299,22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3754977,56.37549769,56901,6131,9.280867721,426,64641,65433,64935,278,595,451,987,2170,1321,289,26,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3796644,56.37966435,55603,6128,9.073596606,423,64643,65432,64931,279,603,470,1015,2130,1332,258,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.383831,56.38383102,57097,6130,9.314355628,423,64643,65433,64934,302,565,458,984,2118,1363,308,20,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3879977,56.38799769,56252,6125,9.184,423,64638,65433,64931,296,584,450,980,2148,1338,297,25,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.3921644,56.39216435,56481,6123,9.224399804,423,64643,65433,64935,308,591,447,955,2155,1357,268,29,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.396331,56.39633102,45083,6129,7.355686083,423,64638,65439,64935,523,829,507,1194,2050,825,167,21,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4004977,56.40049769,42102,6126,6.872673849,423,64639,65433,64935,564,1002,572,1173,1814,787,191,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4046644,56.40466435,42115,6123,6.878164299,423,64639,65439,64936,514,965,567,1234,1813,836,171,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.408831,56.40883102,47123,6129,7.68852994,423,64639,65438,64935,446,795,558,1201,1963,940,184,27,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4129977,56.41299769,43717,6130,7.131647635,425,64639,65436,64937,618,973,658,971,1759,903,224,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4171644,56.41716435,39736,6130,6.482218597,423,64636,65439,64935,678,1120,644,1076,1682,707,200,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.421331,56.42133102,38539,6126,6.291054522,423,64638,65436,64931,741,1195,608,1064,1644,666,182,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4254977,56.42549769,39298,6126,6.414952661,423,64638,65438,64935,686,1146,632,1158,1584,718,173,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4296644,56.42966435,52948,6123,8.647395068,423,64636,65439,64943,286,710,625,1081,1837,1274,272,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.433831,56.43383102,54533,6117,8.914991009,423,64639,65439,64935,258,635,599,1085,1911,1283,308,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4379977,56.43799769,55773,6120,9.113235294,424,64643,65440,64935,297,577,502,1098,1933,1384,291,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4421644,56.44216435,64867,6122,10.59572035,423,64639,65443,64934,260,523,388,698,2031,1767,418,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.446331,56.44633102,61667,6119,10.07795391,423,64636,65443,64934,271,657,493,644,1979,1689,344,34,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4504977,56.45049769,54073,6119,8.836901454,423,64639,65444,64935,424,781,646,708,1874,1360,296,20,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4546644,56.45466435,54220,6119,8.860924988,423,64639,65446,64931,437,828,504,798,1799,1431,292,22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.458831,56.45883102,55812,6123,9.115139637,422,64639,65444,64935,399,810,531,801,1774,1460,312,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4629977,56.46299769,58710,6127,9.582177248,426,64641,65447,64934,348,580,359,969,2130,1339,361,29,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4671644,56.46716435,63131,6128,10.30205614,423,64639,65446,64939,215,483,296,968,2221,1474,428,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.471331,56.47133102,60650,6131,9.892350351,423,64639,65446,64931,229,486,368,993,2232,1402,388,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4754977,56.47549769,62838,6127,10.25591644,423,64639,65447,64935,205,476,335,993,2227,1428,423,27,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4796644,56.47966435,59608,6125,9.731918367,423,64638,65447,64932,220,504,316,1058,2282,1343,365,32,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.483831,56.48383102,61734,6120,10.0872549,424,64639,65447,64934,237,486,324,1024,2231,1338,449,21,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4894097,56.48940972,62941,6129,10.2693751,423,64639,65447,64935,199,459,363,989,2225,1424,424,39,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4901042,56.49010417,62923,6129,10.26643824,424,64641,65447,64934,220,459,360,1020,2164,1440,425,28,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4907986,56.49079861,64229,6130,10.47781403,425,64636,65447,64932,223,463,345,977,2226,1435,407,40,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4914931,56.49149306,63869,6130,10.41908646,423,64641,65448,64929,226,443,353,980,2146,1482,460,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4921875,56.4921875,60788,6129,9.918094306,423,64638,65448,64934,204,496,362,1032,2164,1443,392,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4928819,56.49288194,62221,6124,10.16018942,423,64641,65447,64931,197,475,371,947,2216,1450,433,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4935764,56.49357639,61933,6124,10.11316133,425,64639,65447,64935,209,465,324,1003,2283,1425,366,39,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4942708,56.49427083,61956,6125,10.11526531,426,64639,65447,64935,199,486,355,974,2236,1426,413,28,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4949653,56.49496528,62343,6123,10.18177364,424,64639,65448,64934,218,509,343,1057,2109,1405,439,33,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4956597,56.49565972,61038,6122,9.970271153,423,64639,65447,64934,229,452,359,1033,2217,1393,405,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4963542,56.49635417,62995,6122,10.28993793,425,64641,65447,64934,205,437,355,984,2205,1477,418,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4970486,56.49704861,61873,6120,10.10996732,424,64639,65447,64928,215,473,338,1057,2214,1370,419,22,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4977431,56.49774306,62195,6120,10.1625817,423,64643,65448,64931,229,457,341,1044,2180,1383,449,30,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4984375,56.4984375,60484,6121,9.881391929,425,64641,65447,64932,225,482,365,1020,2207,1362,432,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4991319,56.49913194,60855,6121,9.942002941,423,64639,65447,64934,227,481,345,1071,2169,1360,435,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4998264,56.49982639,61320,6127,10.0081606,423,64639,65447,64931,248,452,332,1049,2231,1369,410,27,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5005208,56.50052083,62620,6128,10.21866841,423,64639,65448,64934,204,460,378,993,2189,1427,438,32,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5012153,56.50121528,61748,6130,10.0730832,423,64639,65447,64934,206,460,386,997,2230,1392,415,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5019097,56.50190972,61002,6129,9.953010279,425,64639,65447,64934,219,520,345,1076,2146,1357,429,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5026042,56.50260417,61388,6123,10.02580434,425,64639,65447,64929,229,486,339,1000,2260,1348,422,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5032986,56.50329861,59996,6118,9.806472704,423,64646,65448,64929,217,486,345,1049,2298,1275,411,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5039931,56.50399306,61137,6122,9.986442339,425,64639,65447,64931,230,453,362,1040,2213,1371,415,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5046875,56.5046875,60653,6122,9.907383208,423,64639,65447,64927,268,479,333,1033,2238,1338,392,29,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5053819,56.50538194,61016,6118,9.973193854,423,64639,65447,64931,237,476,362,1022,2236,1325,424,26,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5060764,56.50607639,61238,6116,10.01275343,424,64639,65448,64934,210,454,376,1028,2204,1383,425,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5067708,56.50677083,61623,6120,10.06911765,425,64639,65449,64935,203,489,439,1100,2002,1442,398,35,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5074653,56.50746528,62771,6119,10.25837555,424,64643,65448,64934,194,459,424,1076,1971,1523,430,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5081597,56.50815972,60000,6118,9.807126512,426,64639,65447,64935,231,550,453,1072,1870,1522,381,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5088542,56.50885417,59866,6125,9.774040816,425,64641,65447,64931,228,546,412,1132,2014,1356,395,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5095486,56.50954861,64965,6120,10.61519608,426,64643,65449,64928,202,479,413,989,1869,1685,440,34,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5102431,56.51024306,68630,6120,11.21405229,423,64646,65449,64929,261,494,306,1031,1559,1937,477,43,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5109375,56.5109375,67752,6121,11.06877961,425,64641,65454,64926,308,512,190,1117,1383,2128,450,23,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5116319,56.51163194,68128,6118,11.13566525,425,64643,65448,64927,298,458,201,1141,1398,2112,478,28,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5123264,56.51232639,72105,6121,11.77993792,425,64646,65449,64928,279,463,189,1014,1431,2193,488,53,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5130208,56.51302083,69199,6121,11.30517889,425,64646,65451,64926,285,485,185,1142,1324,2170,493,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5137153,56.51371528,70383,6122,11.49673309,426,64643,65449,64935,278,457,197,1059,1408,2215,457,44,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5144097,56.51440972,70811,6124,11.56286741,426,64647,65449,64927,276,461,187,1100,1413,2154,475,46,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5151042,56.51510417,70724,6121,11.55432119,425,64644,65452,64927,328,462,183,1012,1383,2236,474,32,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5157986,56.51579861,69535,6117,11.36750041,424,64644,65451,64931,272,469,173,1096,1424,2195,453,22,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.5164931,56.51649306,69452,6118,11.35207584,426,64641,65448,64931,287,460,184,1106,1439,2117,486,29,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
