tDays,Actual day,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29,comportamiento
34.58528935,35.58528935,323184,35428,9.122276166,723,472,64791,65004,1182,3866,5275,5778,8347,8944,1818,173,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5859838,35.5859838,323687,35442,9.132864962,719,480,64792,64999,1223,3651,5282,5664,8584,9034,1804,162,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.58667824,35.58667824,322716,35431,9.108294996,719,475,64787,65006,1236,3966,5241,5647,8378,8910,1850,166,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.58737269,35.58737269,318756,35431,8.996528464,717,472,64791,64998,1256,3800,5348,5729,8526,8865,1702,159,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.58806713,35.58806713,320777,35440,9.051269752,719,476,64787,65001,1360,3897,5086,5669,8486,8981,1756,170,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.58876157,35.58876157,320504,35420,9.048673066,717,472,64792,65004,1268,3888,5316,5636,8364,8997,1750,157,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.58945602,35.58945602,323390,35404,9.134278613,716,472,64792,64999,1246,3906,5424,5571,8280,8943,1809,175,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59015046,35.59015046,325195,35429,9.178780095,719,472,64792,64998,1249,3913,5233,5468,8510,9036,1792,182,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59084491,35.59084491,320584,35427,9.049143309,719,472,64792,64999,1270,3890,5305,5603,8409,8933,1824,160,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59153935,35.59153935,322739,35409,9.114603632,716,476,64788,64999,1215,3855,5196,5531,8452,9236,1728,153,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5922338,35.5922338,327228,35414,9.240074547,716,476,64788,64999,1215,3784,5122,5624,8516,9121,1809,177,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59292824,35.59292824,323853,35397,9.149165183,711,472,64787,65004,1194,3875,5343,5405,8455,9162,1749,173,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59362269,35.59362269,321751,35405,9.087727722,716,472,64792,64999,1204,3829,5123,5577,8601,9161,1713,167,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59431713,35.59431713,325446,35403,9.192610796,714,475,64798,65001,1237,3928,5267,5388,8479,9102,1756,195,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59501157,35.59501157,325499,35389,9.197745062,714,472,64792,64999,1217,3847,5022,5406,8776,9072,1850,169,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59570602,35.59570602,331610,35404,9.366455768,716,472,64792,64999,1269,3654,4972,5307,8792,9333,1878,152,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59640046,35.59640046,324666,35373,9.178356374,714,476,64790,64999,1212,3640,5111,5469,8792,9182,1802,135,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59709491,35.59709491,329486,35387,9.310933394,710,472,64791,64999,1171,3764,5009,5380,8717,9294,1845,167,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59778935,35.59778935,329174,35375,9.305272085,710,472,64792,64995,1233,3744,5111,5360,8721,9146,1829,179,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5984838,35.5984838,329094,35370,9.3043257,710,479,64792,64999,1183,3746,5092,5529,8781,8967,1845,161,54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59917824,35.59917824,328653,35368,9.292382945,710,476,64793,64995,1237,3695,5159,5304,8658,9230,1888,157,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.59987269,35.59987269,327653,35389,9.258611433,710,472,64792,65003,1193,3763,5103,5329,8820,9157,1811,169,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60056713,35.60056713,328599,35382,9.287179922,710,472,64793,64998,1234,3647,5102,5367,8802,9201,1810,177,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60126157,35.60126157,329765,35369,9.32356018,708,470,64792,64995,1172,3701,5068,5436,8743,9159,1866,183,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60195602,35.60195602,330531,35364,9.346538853,707,473,64790,65000,1182,3735,5052,5277,8736,9292,1883,166,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60265046,35.60265046,333197,35369,9.420594306,708,476,64790,64995,1213,3701,4986,5325,8698,9308,1913,183,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60334491,35.60334491,326983,35360,9.247256787,705,472,64796,64999,1236,3699,4914,5298,8961,9264,1795,157,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60403935,35.60403935,332236,35361,9.395548768,710,473,64790,64999,1182,3620,4886,5325,8891,9407,1828,178,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6047338,35.6047338,338321,35360,9.567901584,705,476,64788,64999,1164,3631,4795,5189,8927,9522,1890,190,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60542824,35.60542824,340703,35358,9.635810849,705,472,64787,64999,1137,3599,4616,5336,9102,9315,2000,209,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60612269,35.60612269,334300,35368,9.452047048,704,470,64799,65004,1167,3716,4824,5194,9002,9357,1893,171,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60681713,35.60681713,333902,35356,9.44399819,704,472,64792,64995,1150,3634,4816,5249,8899,9528,1869,175,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60751157,35.60751157,334609,35354,9.46453018,704,472,64799,64998,1163,3607,4911,5305,8933,9259,1957,175,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60820602,35.60820602,340256,35355,9.623985292,705,475,64788,65009,1137,3556,4794,5114,8920,9698,1914,167,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60890046,35.60890046,338471,35357,9.57295585,702,472,64796,64995,1172,3703,4872,5024,8814,9647,1904,163,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.60959491,35.60959491,333687,35354,9.438451095,702,476,64791,64999,1182,3723,4896,5165,8747,9568,1873,158,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61028935,35.61028935,334851,35346,9.473518927,704,473,64791,65000,1198,3753,5027,5205,8480,9582,1875,178,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6109838,35.6109838,341698,35339,9.669147401,699,476,64791,64999,1098,3590,4820,4983,8923,9700,2019,165,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61167824,35.61167824,340859,35348,9.642950096,702,472,64790,65000,1237,3467,4690,4967,8966,9862,1945,180,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61237269,35.61237269,344548,35323,9.754211137,699,472,64787,65004,1132,3558,4557,5069,8852,9927,2011,173,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61306713,35.61306713,344920,35328,9.763360507,704,471,64791,65004,1183,3448,4692,4966,8886,9895,2032,184,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61376157,35.61376157,341761,35346,9.669014881,699,472,64791,65000,1091,3531,4727,5070,8924,9845,1951,168,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61445602,35.61445602,349268,35319,9.888954953,699,478,64791,64999,1157,3398,4595,4990,9104,9737,2089,192,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61515046,35.61515046,344788,35326,9.76017664,699,473,64788,65003,1130,3572,4596,4996,8889,9962,1950,181,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61584491,35.61584491,344624,35313,9.759125535,698,471,64792,64998,1181,3482,4765,4941,8809,9910,2016,150,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61653935,35.61653935,344536,35324,9.753595289,699,473,64792,65000,1146,3560,4650,5023,8910,9809,2003,171,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6172338,35.6172338,343702,35320,9.731087203,693,472,64787,65000,1139,3548,4799,4773,8875,9957,2024,172,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61792824,35.61792824,344299,35318,9.74854182,695,472,64792,65000,1147,3431,4584,4995,9113,9918,1890,191,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61862269,35.61862269,347842,35308,9.851648352,693,475,64792,64999,1067,3484,4649,4939,8889,10026,2024,175,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.61931713,35.61931713,349528,35309,9.899119205,693,472,64787,65000,1073,3562,4619,4816,9007,9928,2059,199,32,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62001157,35.62001157,346492,35310,9.812857547,695,472,64787,65000,1151,3452,4628,4900,8937,9954,2085,163,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62070602,35.62070602,346668,35306,9.818954285,693,472,64787,65001,1220,3528,4592,4943,8885,9846,2026,216,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62140046,35.62140046,347525,35287,9.848527786,698,472,64792,64999,1090,3573,4684,4756,8981,9974,2015,151,48,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62209491,35.62209491,347540,35305,9.843931454,693,472,64791,64999,1162,3412,4592,4838,9033,10024,2020,172,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62278935,35.62278935,346638,35289,9.822834311,693,476,64792,64999,1176,3462,4544,4830,8888,10191,1981,177,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6234838,35.6234838,347915,35304,9.854832314,692,476,64792,64999,1168,3517,4557,4881,8840,10097,2013,180,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62417824,35.62417824,344240,35304,9.75073646,690,472,64790,64999,1153,3506,4653,4787,9141,9909,1925,175,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62487269,35.62487269,349573,35302,9.902356807,690,472,64790,65001,1153,3495,4577,4825,8937,9979,2096,189,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62556713,35.62556713,349513,35304,9.900096306,692,481,64792,64996,1169,3411,4525,4883,8878,10148,2063,183,40,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62626157,35.62626157,346397,35282,9.817952497,690,473,64787,65000,1171,3489,4582,4788,9028,10030,1983,154,47,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62695602,35.62695602,351164,35286,9.951935612,689,473,64790,65003,1140,3414,4475,4832,8940,10229,2054,150,38,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62765046,35.62765046,344743,35283,9.770796134,690,472,64787,65004,1265,3427,4422,4698,8998,10288,2013,150,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62834491,35.62834491,341959,35279,9.692990164,690,472,64791,65004,1142,3373,4579,4767,9067,10188,2018,130,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.62903935,35.62903935,350383,35283,9.930646487,690,470,64793,64998,1127,3311,4220,4680,9339,10325,2098,165,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6297338,35.6297338,424052,35292,12.0155276,687,444,64785,64984,5004,5004,5004,5004,5004,5004,5004,172,52,14,9,3,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63042824,35.63042824,306525,35287,8.686626803,690,444,64780,64990,1058,2777,2614,8074,12674,6568,1309,159,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63112269,35.63112269,309651,35281,8.776707009,690,447,64782,64991,1109,2803,2540,8194,12454,6611,1335,158,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63181713,35.63181713,314909,35289,8.923715605,686,447,64783,64991,1036,2697,2542,8118,12514,6745,1390,172,63,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63251157,35.63251157,310410,35278,8.798968195,690,447,64782,64991,1104,2666,2514,8081,12627,6652,1419,168,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63320602,35.63320602,305491,35284,8.658060311,690,449,64780,64991,1129,2677,2671,8152,12488,6568,1409,153,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63390046,35.63390046,308269,35271,8.740013042,686,447,64783,64984,1155,2859,2611,7903,12540,6536,1434,194,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63459491,35.63459491,307572,35295,8.714322142,690,447,64783,64988,1171,2846,2693,8107,12252,6598,1407,166,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63528935,35.63528935,313302,35297,8.876165113,692,448,64785,64984,1149,2734,2552,8108,12445,6608,1463,169,59,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6359838,35.6359838,309164,35291,8.760420504,692,446,64783,64988,1156,2760,2518,8128,12417,6661,1445,161,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63667824,35.63667824,313984,35298,8.895234858,693,448,64780,64991,1147,2662,2509,8016,12510,6779,1461,146,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63737269,35.63737269,309165,35306,8.756726902,693,447,64783,64991,1056,2811,2517,8166,12448,6729,1351,178,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63806713,35.63806713,308932,35313,8.748392943,692,447,64783,64988,1118,2828,2522,8027,12599,6624,1389,151,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63876157,35.63876157,311978,35310,8.835400736,693,444,64780,64990,1088,2752,2469,8042,12533,6775,1423,180,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63945602,35.63945602,305311,35308,8.64707715,698,448,64782,64984,1114,2871,2598,8177,12447,6546,1344,163,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64015046,35.64015046,307445,35331,8.701848235,698,447,64780,64992,1127,2805,2472,8258,12411,6667,1395,149,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64084491,35.64084491,312951,35320,8.860447339,693,446,64783,64988,1179,2659,2422,8110,12566,6674,1487,173,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64153935,35.64153935,316348,35317,8.957385961,695,444,64784,64988,1046,2734,2375,7972,12598,6868,1490,189,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6422338,35.6422338,317547,35325,8.989299363,698,447,64783,64990,1115,2689,2427,7863,12597,6897,1503,180,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64292824,35.64292824,316632,35340,8.95959253,698,447,64782,64991,1060,2632,2436,7976,12601,6922,1480,186,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64362269,35.64362269,318901,35341,9.023542062,704,448,64783,64988,1044,2735,2395,7790,12601,7065,1488,163,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64431713,35.64431713,323359,35350,9.147355021,704,443,64780,64991,1098,2577,2269,7905,12668,7043,1540,183,59,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64501157,35.64501157,324240,35369,9.167349939,704,444,64783,64984,1015,2590,2369,7782,12643,7144,1584,187,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64570602,35.64570602,325906,35364,9.215756136,704,447,64783,64988,1020,2634,2340,7756,12604,7157,1585,210,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64640046,35.64640046,332340,35382,9.39291165,705,448,64783,64990,1050,2434,2193,7554,12775,7491,1619,215,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64709491,35.64709491,326000,35375,9.215547703,710,448,64782,64984,1007,2504,2172,7702,12939,7310,1497,180,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64778935,35.64778935,329156,35412,9.295041229,711,449,64782,64988,1039,2450,2185,7598,12819,7501,1606,157,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6484838,35.6484838,332742,35411,9.396571687,714,446,64783,64988,972,2376,2031,7630,12865,7708,1607,173,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64917824,35.64917824,335148,35419,9.462378949,716,444,64783,64988,937,2380,2034,7525,12817,7912,1597,167,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.64987269,35.64987269,335541,35429,9.470800756,719,447,64783,64992,1040,2355,2053,7484,12955,7631,1660,193,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65056713,35.65056713,339335,35451,9.571944374,723,449,64783,64987,1041,2257,1935,7336,13009,7881,1771,184,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65126157,35.65126157,333364,35455,9.402453815,725,448,64783,64992,1028,2422,1991,7440,12926,7834,1591,176,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65195602,35.65195602,338950,35466,9.557040546,728,446,64783,64992,972,2238,1872,7382,13086,8002,1704,169,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65265046,35.65265046,349444,35491,9.845989124,728,444,64783,64988,1000,2144,1736,7151,13045,8377,1803,185,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65334491,35.65334491,345848,35476,9.748787913,729,444,64780,64995,1003,2180,1736,7227,13197,8131,1771,172,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65403935,35.65403935,347566,35501,9.790315766,734,444,64783,64988,1011,2128,1723,7206,13176,8213,1832,161,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6547338,35.6547338,352667,35500,9.93428169,738,447,64783,64986,940,2053,1717,7143,13228,8375,1782,198,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65542824,35.65542824,350102,35518,9.857030238,741,443,64783,64985,958,2156,1633,7152,13269,8292,1814,198,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65612269,35.65612269,350086,35538,9.851032697,743,447,64787,64988,997,2108,1559,7065,13409,8375,1822,148,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65681713,35.65681713,350059,35546,9.84805604,741,447,64783,64990,1034,2125,1607,7068,13248,8414,1816,201,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65751157,35.65751157,353090,35582,9.923275814,747,441,64783,64992,980,2008,1433,6964,13477,8732,1778,173,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65820602,35.65820602,351224,35592,9.868060238,752,446,64783,64990,1028,2000,1410,6869,13702,8620,1767,166,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.65890046,35.65890046,296837,29666,10.00596643,755,444,64783,64988,821,1667,1177,5676,11304,7352,1475,158,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.50164352,36.50164352,352929,35638,9.903165161,764,443,64783,64990,1018,1945,1260,7152,13788,8609,1644,168,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.50581019,36.50581019,353941,35636,9.932119205,764,444,64782,64991,1042,1863,1269,6975,13887,8711,1650,195,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.50997685,36.50997685,357204,35651,10.01946649,771,444,64782,64990,1099,1912,1286,6978,13715,8653,1773,167,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.51414352,36.51414352,355680,35664,9.9730821,773,447,64780,64992,1047,1860,1208,7113,13933,8574,1692,177,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.51831019,36.51831019,351959,35687,9.862386864,776,444,64783,64990,1098,1873,1221,7089,13909,8629,1660,163,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.52247685,36.52247685,353952,35687,9.91823353,776,443,64783,64987,1125,1924,1186,7072,13767,8638,1752,183,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.52664352,36.52664352,353984,35723,9.909134171,782,440,64783,64991,1098,1892,1124,7095,13905,8707,1682,173,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.53081019,36.53081019,357312,35718,10.00369562,780,446,64783,64985,1224,1906,1089,6923,14014,8491,1830,189,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.53497685,36.53497685,355683,35734,9.953629596,786,446,64783,64983,1163,1939,1064,7112,14044,8452,1728,167,57,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.53914352,36.53914352,351781,35749,9.840303225,782,441,64783,64985,1173,1951,1107,7172,14012,8409,1703,176,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.54331019,36.54331019,354638,35738,9.923274945,789,444,64783,64988,1204,2018,1146,7004,13985,8458,1685,165,63,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.54747685,36.54747685,351216,35766,9.819828888,795,444,64782,64992,1223,2014,1153,7170,13875,8419,1696,165,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.55164352,36.55164352,350512,35794,9.792479186,798,444,64783,64992,1201,2042,1197,7181,13833,8440,1685,167,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.55581019,36.55581019,349459,35803,9.760606653,800,444,64783,64992,1256,2137,1133,7252,13772,8309,1727,166,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.55997685,36.55997685,343967,35812,9.604797275,806,441,64785,64988,1302,2169,1229,7257,13847,8173,1625,166,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.56414352,36.56414352,346946,35808,9.689063896,806,447,64780,64991,1250,2216,1359,7075,13690,8276,1719,188,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.56831019,36.56831019,349440,35817,9.756260993,810,440,64783,64991,1326,2206,1343,7115,13515,8360,1715,184,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.57247685,36.57247685,340479,35845,9.498646952,812,441,64783,64984,1349,2373,1471,7361,13387,8094,1574,181,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.57664352,36.57664352,337416,35852,9.411357804,812,444,64783,64993,1297,2378,1545,7401,13553,7860,1612,163,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.58081019,36.58081019,338123,35866,9.42739642,815,447,64780,64988,1344,2451,1546,7295,13465,8000,1531,186,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.58497685,36.58497685,334468,35876,9.322889954,819,444,64780,64985,1306,2560,1632,7387,13357,7891,1522,176,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.58914352,36.58914352,334542,35882,9.323393345,822,446,64782,64987,1325,2580,1653,7396,13318,7915,1471,170,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.59331019,36.59331019,335172,35895,9.337567906,824,444,64783,64992,1331,2708,1776,7414,12895,7992,1558,169,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.59747685,36.59747685,330467,35906,9.203670696,824,446,64787,64992,1320,2761,1873,7412,13051,7799,1493,147,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.60164352,36.60164352,331835,35910,9.240740741,827,444,64783,64991,1374,2651,1958,7411,13011,7739,1550,171,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.60581019,36.60581019,326071,35930,9.075173949,830,444,64782,64992,1338,2797,2017,7446,12998,7682,1447,162,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
