tDays,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
34.5334259259,265874.0,32041.0,8.29793077619,712.0,992.0,387.0,316.0,1745.0,2988.0,1857.0,7355.0,11477.0,5009.0,1448.0,145.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5355092593,267821.0,32065.0,8.35244035553,715.0,988.0,384.0,310.0,1612.0,2971.0,1879.0,7423.0,11393.0,5190.0,1430.0,155.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5375925926,268014.0,32054.0,8.36132775941,715.0,992.0,383.0,308.0,1732.0,2904.0,1857.0,7515.0,11391.0,5031.0,1440.0,155.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5396759259,268081.0,32065.0,8.36054888508,715.0,992.0,387.0,307.0,1691.0,2971.0,1901.0,7525.0,11315.0,5059.0,1403.0,176.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5417592593,270001.0,32048.0,8.42489390914,715.0,991.0,387.0,313.0,1733.0,2969.0,1882.0,7343.0,11231.0,5233.0,1479.0,155.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5438425926,271196.0,32059.0,8.45927820581,717.0,999.0,382.0,310.0,1647.0,2968.0,1810.0,7298.0,11443.0,5228.0,1494.0,150.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5459259259,264312.0,32052.0,8.24634968177,717.0,993.0,385.0,311.0,1679.0,2938.0,1919.0,7348.0,11598.0,5074.0,1339.0,141.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5480092593,266188.0,32062.0,8.30228931445,717.0,993.0,383.0,310.0,1593.0,3018.0,1945.0,7504.0,11288.0,5161.0,1364.0,179.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5500925926,270333.0,32055.0,8.43341132429,717.0,992.0,384.0,310.0,1624.0,2947.0,1863.0,7373.0,11429.0,5109.0,1548.0,145.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5521759259,269389.0,32068.0,8.40055507048,717.0,993.0,387.0,316.0,1548.0,2893.0,1912.0,7320.0,11640.0,5159.0,1410.0,175.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
